longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,distance_to_coast,distance_to_la,distance_to_sandiego,distance_to_sanjose,distance_to_sanfrancisco,median_house_value
-117.8,34.06,34.0,1081.0,205.0,1325.0,252.0,3.6298,45623.9258040428,40882.8625415836,160814.336647048,518796.803396615,586771.162576602,1
-119.77,36.78,40.0,1411.0,284.0,609.0,296.0,1.9375,178777.001036651,333347.653558547,510874.503595765,198252.078877656,260105.128971976,0
-117.24,33.23,21.0,1718.0,308.0,1194.0,312.0,3.4359,16207.3129374928,130351.939327914,57655.4162129734,621738.861323172,689773.910862524,1
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,31190.0248468832,50982.7638552469,227272.897740959,442989.206768522,510956.869020913,4
-120.83,37.76,21.0,435.0,96.0,219.0,83.0,2.9125,69311.9236885811,473483.782910588,652259.520413503,104933.002508255,140761.635286421,1
-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,8241.99729777288,919724.717081822,1099047.37527834,439673.579394985,376037.430130176,0
-118.09,33.92,33.0,879.0,181.0,547.0,169.0,5.3146,19964.6754607377,20420.0723162324,159313.069973167,512130.452855467,580159.897721131,2
-117.58,33.87,17.0,2772.0,449.0,1685.0,461.0,5.0464,41605.7853382173,64476.2817471497,134123.722777452,548087.854103476,616062.693861349,2
-118.34,34.04,40.0,2064.0,662.0,2140.0,617.0,2.2254,15521.335554263,8977.81626423255,183479.515469365,486993.997024612,554999.685163656,1
-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785,20719.0676597728,634855.270504008,813821.446911512,144552.249789172,78478.2797706192,2
-122.35,37.96,32.0,1991.0,504.0,1139.0,423.0,2.0353,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191,1
-121.01,37.65,52.0,178.0,53.0,152.0,62.0,0.4999,63909.0388100302,471325.713952152,650527.700248563,85394.956928468,125781.950267292,0
-117.24,32.81,33.0,1588.0,289.0,683.0,301.0,5.4103,2899.21095886514,166595.467656802,12818.4452905243,657467.839755126,725438.701432773,4
-121.75,37.35,18.0,1947.0,250.0,605.0,184.0,8.1871,31696.6948018531,484384.69972784,663207.767490959,12746.6731428264,76345.8524686042,4
-121.48,38.58,52.0,2501.0,757.0,1081.0,708.0,1.5872,56605.7751792111,580889.416012377,759695.004208173,143043.151608065,122257.998577921,2
-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,19441.0199198914,30234.2909809362,150646.827648453,521559.625485109,589593.665320673,2
-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,4941.42646567657,58530.8045513996,120906.418463748,549747.730356738,617754.14582809,4
-117.63,34.06,39.0,1210.0,310.0,1294.0,303.0,2.3636,56038.6224548161,56541.3347550026,155685.668019187,529832.287744236,597735.437503093,0
-121.37,38.68,34.0,1086.0,187.0,663.0,190.0,3.3074,69927.5189300631,585693.943199497,764152.868757332,156368.087122511,136906.378535589,0
-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337,7438.4576302485,551719.927168381,731085.177374625,76184.6634049581,51799.8424506709,1
-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,184316.231606302,598661.298459689,770205.931422311,266450.879213529,264310.303712003,1
-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175,40896.425927739,558352.63583293,737193.447906755,127280.589351787,116773.44504014,1
-122.01,37.58,17.0,4313.0,717.0,2629.0,721.0,5.7579,10266.1194193027,518745.149168169,697557.837758995,29083.7133338409,42894.3361487965,3
-117.71,34.1,52.0,567.0,152.0,2688.0,126.0,1.875,54167.6193152676,49439.3759518664,162136.003771841,521467.698758047,589385.997718363,3
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,11797.165010003,58820.3583945014,121107.774204501,550555.624954215,618582.438076982,2
-120.47,37.34,9.0,2934.0,511.0,1227.0,501.0,3.6742,122303.20763562,417180.974003157,595854.409156217,125807.175379991,179491.35108596,1
-119.19,34.17,31.0,1872.0,434.0,1511.0,405.0,3.2314,4267.92237116982,88100.0126485192,248158.53708253,428192.169210242,495576.216158883,2
-120.46,37.3,36.0,3346.0,739.0,2151.0,713.0,2.3095,125916.039703175,412875.825085715,591597.384959979,126785.347804398,181625.629869101,0
-118.12,34.71,26.0,4230.0,823.0,2789.0,793.0,2.5179,84782.2249998189,74015.5674773728,238828.044428709,447548.254827015,515219.91836363,0
-117.17,34.12,3.0,15695.0,2248.0,6080.0,1920.0,6.2178,86286.6766916784,99162.999909271,156149.223441721,556279.147185575,623814.695121532,2
-122.49,37.68,34.0,3718.0,676.0,2510.0,632.0,5.3311,3162.95130511023,555866.484712327,733990.990761081,65118.0011443288,11655.0671497077,3
-118.23,33.98,35.0,1366.0,496.0,2160.0,497.0,2.2059,20229.9595936166,8130.56691958574,172103.699992907,498643.281261806,566660.461301236,1
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,26160.1276895111,13771.6525114308,192663.917615245,479089.568357298,547124.064377121,2
-121.36,38.64,24.0,6540.0,1008.0,2667.0,1031.0,5.5632,66030.0197758373,581396.545805482,759896.520867336,152391.260375371,134292.644151696,2
-117.86,33.73,38.0,2284.0,511.0,2451.0,504.0,3.3125,14941.4132949394,50379.2259397003,130176.537516887,542017.84077166,610050.103957371,2
-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,207460.961942158,357138.266846872,531703.21391159,214385.276059039,270274.019926436,0
-118.12,34.6,33.0,2189.0,497.0,1459.0,443.0,2.3958,73859.7570439919,61958.5675079584,227539.058034593,455792.769284362,523583.118949542,0
-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,43944.8187318132,499602.019091792,678541.493162657,99404.003009767,122510.488415059,1
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,1454.1049861814,24868.7119701668,172429.233338465,498130.355599711,566041.277150494,4
-118.03,34.07,37.0,1091.0,269.0,905.0,242.0,3.1042,37535.3998529707,19783.0008146805,170830.939587173,503407.644249527,571434.761301758,1
-119.81,34.45,24.0,3678.0,567.0,1554.0,570.0,6.5173,5802.9643818387,150601.428394518,312067.617356418,371663.547068587,438194.47774342,4
-117.04,32.58,20.0,2029.0,357.0,1497.0,353.0,4.0089,9587.08887580885,198260.695996575,18876.6848944585,689130.000654572,757094.742191982,1
-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,133787.829244955,122820.041902269,278144.321705541,430301.291317843,496967.642239185,0
-117.35,34.15,32.0,2699.0,552.0,2086.0,551.0,2.2974,79145.2641043016,83000.4714194206,160443.335827075,541695.966930791,609346.386287992,0
-118.43,33.86,34.0,358.0,87.0,162.0,84.0,7.1264,3424.73377814742,27426.6164489935,173491.003627185,497292.475715173,565180.222446327,4
-122.1,37.63,29.0,2172.0,435.0,1377.0,408.0,3.7895,5127.98953177066,528187.464182682,706944.18970493,37497.0317779776,33253.829625849,2
-117.97,34.01,33.0,2006.0,381.0,1410.0,346.0,3.7083,33592.6107450385,25653.6815024104,162341.476294592,512060.008832295,580087.976225337,2
-117.61,34.1,9.0,18956.0,4095.0,10323.0,3832.0,3.6033,60417.9174273419,58604.5978252456,159463.023993914,528035.8902552,595903.237610233,1
-120.46,37.51,22.0,2704.0,497.0,1432.0,399.0,2.9,111579.352895596,433322.225824172,611633.477530361,128025.850394114,176031.241477125,0
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,119296.169888715,160237.010992294,338423.615587187,341018.373755678,408663.847171947,0
-118.45,34.15,10.0,1091.0,260.0,517.0,266.0,4.1727,15628.667362858,21887.1904085307,199344.885321594,471113.921019899,539120.371644853,4
-122.47,37.78,52.0,3021.0,569.0,1479.0,514.0,4.0208,2932.23649221253,562598.996540838,741004.415649714,70920.9815267613,3466.96372210275,4
-117.9,33.7,12.0,4695.0,1110.0,2153.0,989.0,4.6483,10154.5280311399,50405.5685561187,129243.419248158,542116.613722279,610140.914931019,2
-119.01,35.37,45.0,629.0,143.0,568.0,139.0,1.7321,118997.503822068,162408.641388958,340757.915150513,338236.202415386,405900.485854949,0
-121.77,36.94,18.0,1063.0,341.0,1033.0,313.0,2.0192,9836.40090582298,452719.861874007,630383.391503879,45307.4336134293,109615.744480932,2
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,9141.32382318979,541544.822836464,720490.494230105,52639.0430763358,26486.0325655562,4
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,4842.76186584122,543633.93563092,722492.29756285,53556.7171251089,22143.6895833956,0
-117.34,33.71,10.0,2591.0,486.0,1255.0,425.0,3.1513,45699.6980007611,91691.5532256069,111802.919093978,576305.730441712,644262.179603042,1
-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412,19106.3916915223,177638.20904614,15429.2159700149,669315.456162044,737333.051757778,3
-118.42,34.2,24.0,3148.0,908.0,2850.0,839.0,1.9549,21802.245027667,23094.7411795493,202179.606786553,468689.027882811,536713.552578506,3
-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438,11029.6888410013,26626.9790684633,152999.496663696,517675.839058696,585687.825419136,3
-122.28,37.85,49.0,1130.0,244.0,607.0,239.0,2.4597,6781.86317450868,556949.957896058,735808.166775323,66600.7590387803,15751.7939745031,0
-120.99,37.7,14.0,9849.0,1887.0,4356.0,1780.0,3.5877,61431.9834146201,475070.939703938,654196.945550853,89363.6634331341,127007.428452491,2
-122.15,37.46,39.0,906.0,109.0,353.0,112.0,10.3942,3728.01429266965,517420.921234448,695710.517785076,26589.717407136,42810.1636586542,4
-122.76,38.44,14.0,4376.0,797.0,1809.0,746.0,3.8244,26799.2283272041,633906.454963532,812974.030739776,144471.603543367,79446.9949628929,2
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,28391.4008980745,39220.7467929596,146829.078402252,527931.244442474,595960.554654988,4
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,96529.488844898,572375.210480109,749271.638159987,181443.703656884,174921.274124496,1
-118.35,33.8,19.0,6224.0,1105.0,3152.0,1076.0,5.9541,7601.04005692062,29713.1425452372,163571.779608448,507102.078777946,575003.394389928,4
-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,5107.15326513822,515210.11621768,693470.136178724,24721.9843920066,45139.0586737925,4
-121.55,39.1,27.0,1783.0,441.0,1163.0,409.0,1.2857,113172.882066166,634076.09584225,812255.800175931,198480.526844131,166228.696366954,0
-117.76,33.87,16.0,3973.0,595.0,1971.0,575.0,6.4265,33023.1191829678,48995.2439117892,139899.058672763,536644.241679706,604664.234414894,3
-118.24,33.78,24.0,574.0,173.0,784.0,162.0,2.25,3279.13397250922,30273.0585268336,155145.654059974,515171.306039814,583119.043328953,1
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,3501.66439660996,168871.724130322,10963.8827523605,659489.491762543,727447.719472931,4
-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,173212.709477801,332248.794321499,510105.189854537,195162.85527203,257605.876409044,0
-117.87,33.74,16.0,1243.0,365.0,1925.0,376.0,2.7632,15390.0294520423,48938.2671343575,131602.753434647,540572.068776586,608604.371389674,2
-116.55,33.84,28.0,2992.0,562.0,676.0,346.0,5.7613,104358.854307961,158001.144486871,137313.288914549,619892.089824953,687219.867750311,4
-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,4.05,73289.9185300385,578425.946732785,756562.771866775,159678.392718143,145337.27342967,1
-117.39,33.96,49.0,2527.0,461.0,1344.0,451.0,4.0833,59620.2108413369,79356.1991862987,139980.407742079,553429.526175585,621270.67851161,1
-117.26,33.84,12.0,1159.0,209.0,523.0,159.0,2.7232,59289.9866291215,93756.3176700645,125350.135053271,571331.17693019,639182.22893184,1
-122.5,37.91,31.0,7001.0,1282.0,2755.0,1267.0,5.4851,4864.51702442331,574908.973480957,753530.189001993,83298.8933663612,16284.3570686,4
-118.19,33.85,30.0,3533.0,1061.0,2678.0,1033.0,2.2417,11344.2946299507,23026.2072202232,158285.404895745,512073.819959759,580067.04883768,1
-117.36,34.09,32.0,3616.0,631.0,2131.0,593.0,3.2879,72995.2699557126,81501.8475424384,153922.590242993,545517.081878942,613233.702306073,0
-117.09,34.07,24.0,6260.0,1271.0,3132.0,1189.0,2.5156,87513.9799837708,106293.216529975,150731.817805299,565482.409309577,633007.429368102,0
-117.33,33.21,17.0,1246.0,300.0,424.0,288.0,2.2882,12270.0375283477,126198.857454505,57174.2782230047,617908.648001547,685940.000235516,0
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,98347.6106543551,569550.443133001,746288.184779878,182717.694854658,177698.630278718,1
-122.1,40.03,25.0,2516.0,,1266.0,494.0,1.7566,150502.382613973,747441.157414785,925343.407266063,300154.790904522,252491.074068124,0
-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,171500.798077492,326079.59957588,503947.702756228,199632.001404365,262540.489861841,0
-120.44,34.88,9.0,3124.0,415.0,1169.0,407.0,6.7694,18491.858869326,221382.495398047,386885.521998596,302623.650088968,367907.119512193,3
-118.32,33.95,44.0,2023.0,325.0,992.0,326.0,4.6667,12219.6234674655,13368.8200104312,174432.47148244,495855.352764576,563838.725861172,2
-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,26360.8790084832,490841.283114781,668925.582524786,12803.528501899,70068.4964254537,4
-121.88,38.03,10.0,2769.0,619.0,1045.0,469.0,4.1111,5003.884023106,549915.156267741,729302.834914213,77235.6096294096,56126.548208084,2
-121.32,38.0,21.0,1795.0,482.0,1114.0,472.0,2.0091,19030.0950330074,518792.960216526,698014.484157537,89463.4932951461,100710.575915234,0
-118.39,33.86,34.0,2361.0,442.0,915.0,437.0,5.687,332.914831834121,25279.1104567431,170985.342060977,499575.254154195,567486.4005071,4
-121.27,38.13,39.0,2614.0,634.0,1862.0,654.0,1.9238,23816.0075906185,528633.975219821,707666.365407528,103956.233622089,109246.872925738,0
-118.22,33.83,44.0,1792.0,404.0,1115.0,358.0,3.9091,8937.58126882887,24807.7914998178,158245.532652676,512023.048890636,579999.251569132,2
-121.9,37.3,52.0,1456.0,269.0,582.0,277.0,5.036,24896.9312809548,489290.264969446,667715.560527033,3993.08158881891,70513.5119940184,4
-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.592,23177.2655289738,23282.7280859023,202552.470924401,468453.851902138,536481.514199501,3
-115.37,32.81,32.0,741.0,191.0,623.0,169.0,1.7604,16920.2208769447,300303.766042577,167802.595636172,777837.511111609,845326.932064847,0
-122.43,37.75,40.0,4850.0,977.0,1824.0,952.0,5.0519,3630.93488309968,557757.690310298,736171.972607637,66074.4556329779,2668.0020503937,4
-121.28,38.17,19.0,1337.0,236.0,744.0,225.0,4.0924,24933.4296562818,532875.694955601,711876.313799283,107309.859238516,110106.643012095,3
-115.52,32.77,18.0,1715.0,337.0,1166.0,333.0,2.2417,15743.6606986235,290226.30748347,153602.558049097,770516.79383403,838134.366469931,0
-121.41,38.61,36.0,3099.0,605.0,1322.0,623.0,3.4784,61446.8429675571,580670.193942423,759312.15246975,147908.97570345,128871.10245246,0
-117.05,33.03,14.0,5180.0,1051.0,1639.0,991.0,4.5,22300.9988255321,158614.13191293,36452.0294172408,650122.396771862,718157.496212526,3
-118.78,34.27,20.0,2743.0,685.0,1798.0,613.0,3.6761,27719.3733054309,54967.0730005784,228916.046107315,441532.589490274,509447.405879975,2
-118.12,34.06,35.0,1729.0,438.0,1308.0,412.0,2.5321,33716.8258276778,11426.8183168194,173977.496511201,498642.094811293,566677.008430435,2
-121.26,38.74,22.0,7173.0,1314.0,3526.0,1316.0,3.3941,79504.3972987408,586924.727436556,765036.643097318,165722.161327939,148314.324803697,1
-122.41,37.72,35.0,2104.0,434.0,1225.0,410.0,4.8214,2914.12222470192,554132.973877919,732517.854373832,62501.4879742493,6286.75541830934,3
-118.34,33.86,36.0,2223.0,360.0,1162.0,376.0,5.259,4894.50787949428,23148.0369803905,167916.449996885,502450.698965674,570388.022315401,3
-117.21,32.8,34.0,1398.0,222.0,532.0,244.0,3.7102,5715.474233258,169085.189854426,10426.5246565012,660091.8725514,728068.921569455,3
-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,3.1908,149124.985641956,773990.133974882,951751.264145342,326277.400138069,277154.670690536,1
-117.98,34.07,15.0,3543.0,888.0,3131.0,823.0,3.0184,39275.1405093796,24370.2382173122,168688.852394358,506543.506502635,574562.723683073,1
-117.9,33.77,35.0,2002.0,378.0,1726.0,387.0,3.9613,17401.2437177239,44617.968792715,135883.742068262,536235.213952838,604267.635786736,2
-118.24,34.13,45.0,1971.0,439.0,1245.0,430.0,4.0272,27531.3972104337,8653.72194905851,186427.327295385,485471.272278915,553506.007250863,3
-117.99,34.12,35.0,1040.0,231.0,1040.0,242.0,2.5395,44022.4999227686,24547.0877546418,174068.513837513,501864.197505104,569873.665263692,1
-122.48,37.65,39.0,3348.0,666.0,1817.0,668.0,4.2593,1826.11178320884,552880.338300912,730947.717228771,62488.8884700991,14435.4477077344,3
-119.86,36.81,4.0,4530.0,1070.0,1804.0,837.0,3.3942,172120.223414128,339806.759445973,517666.987998609,189591.97936546,251439.749439055,0
-117.14,32.71,32.0,719.0,251.0,894.0,208.0,1.8456,4774.24013376916,181041.524600715,2073.40138941479,671992.702800009,739964.837716223,0
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,34333.6502388487,24560.1729041721,163755.168253315,510617.716608247,578645.548452363,2
-121.49,38.58,52.0,1000.0,324.0,456.0,250.0,1.4375,56416.2987054987,581336.480130563,760158.384556381,142823.749482181,121665.199287511,2
-118.01,33.81,25.0,1831.0,345.0,809.0,339.0,4.5179,11741.7751118397,34501.004960254,145033.054573882,526212.022503356,594236.919437905,2
-122.62,38.24,33.0,1369.0,280.0,758.0,246.0,4.0341,18822.3002528496,609136.661421125,788116.057033283,119150.127923158,54393.4416479194,1
-119.22,34.28,24.0,2212.0,332.0,899.0,331.0,5.533,5048.82474833208,93326.8304169663,258256.929654793,416530.097670046,484008.068210163,4
-118.11,34.07,46.0,1130.0,229.0,698.0,209.0,5.2719,35144.6596852322,12472.0896604004,174460.551714493,498434.16816687,566468.388480429,3
-121.9,38.0,14.0,1930.0,363.0,990.0,322.0,4.1094,8507.67359700076,548349.662142883,727719.327822567,73893.8007556239,52967.8055933041,2
-121.48,38.59,43.0,987.0,240.0,1253.0,237.0,0.9204,57689.6688771336,581843.706080031,760636.333431829,144118.532516374,123071.593820762,0
-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549,17145.9353873793,183736.868549153,14964.0840747517,675381.291508747,743395.647880019,3
-118.35,34.01,33.0,3246.0,601.0,1585.0,603.0,3.6629,14420.5541436111,10864.6599383113,181388.619515147,488956.046237154,556949.731103077,4
-118.41,33.77,22.0,7554.0,991.0,2808.0,946.0,10.06,2897.36797118186,34935.0313592095,165020.170817098,506336.818961572,574182.49309388,4
-117.97,33.99,22.0,5284.0,982.0,2613.0,932.0,4.7332,31481.421198763,26155.213837215,160377.390567153,513697.861340298,581728.289300779,3
-117.05,32.67,16.0,2168.0,343.0,1589.0,338.0,5.4863,8503.88404629543,189503.02771541,11572.7460876772,680741.434750649,748728.111670248,1
-120.08,39.23,19.0,1746.0,306.0,251.0,104.0,4.8182,181105.382393759,598558.086156908,770380.883492086,263463.843418999,260899.629981565,1
-122.74,38.45,25.0,2696.0,496.0,1296.0,514.0,4.0798,28837.1276351784,633604.511540821,812703.018649172,144504.984941932,79875.3560966663,2
-118.47,34.15,7.0,6306.0,1473.0,2381.0,1299.0,4.642,15118.8936444216,23503.2885850714,200463.756573127,469926.349175532,537927.022891355,4
-121.71,39.41,22.0,1814.0,342.0,941.0,323.0,2.1728,145513.483790484,670935.135749373,848969.501980334,231227.08073189,192414.176695588,0
-122.42,37.8,52.0,3321.0,1115.0,1576.0,1034.0,2.0987,2261.16173781119,561182.706447873,739722.758974022,69463.0346425139,3059.71007822526,4
-121.89,37.49,9.0,4909.0,577.0,1981.0,591.0,9.7194,15980.1151239846,504230.075679938,683076.041942501,17183.9212073039,57176.7630474421,4
-118.38,33.84,25.0,5775.0,1149.0,2637.0,1117.0,5.4968,2361.0065474828,26740.3681935889,168720.245746858,501892.983505972,569798.976882346,4
-117.41,34.58,14.0,859.0,212.0,541.0,181.0,1.6838,113602.024980891,96468.022826239,208572.972066151,506540.336803284,573651.209504905,0
-117.92,33.91,27.0,2558.0,310.0,891.0,316.0,9.5561,25614.7799643268,33776.8925232825,150358.217887245,523380.000381877,591413.41850816,4
-119.29,36.34,35.0,1235.0,369.0,1246.0,341.0,1.474,177134.596900322,271568.472926678,447673.593417578,256726.723727775,321105.287271359,0
-120.94,40.17,22.0,1334.0,261.0,597.0,222.0,2.2132,239380.687717524,720953.592257235,894906.704937519,325832.422539833,295966.155738477,0
